freq,nrg_bal,siec,unit,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 
A,FC_OTH_HH_E_SC,TOTAL,TJ,EL	: 	: 	: 	3060.389 	: 	5808.600 	7247.880 	7915.615 	5856.235 	8475.779 	7554.038 	7144.510 
A,FC_OTH_HH_E_SC,TOTAL,TJ,ES	6359.637 	6395.604 	6309.973 	5971.482 	5942.071 	5888.205 	5852.826 	5999.466 	6303.082 	6132.912 	6153.333 	6147.030 
A,FC_OTH_HH_E_SC,TOTAL,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	40745.768 	46798.981 	45383.747 	49816.158 
A,FC_OTH_HH_E_SC,TOTAL,TJ,FI	: 	: 	: 	: 	: 	313.200 	324.000 	316.800 	331.200 	374.400 	421.200 	514.800 
A,FC_OTH_HH_E_SC,TOTAL,TJ,FR	1408.261 	3961.589 	3959.912 	4155.249 	4344.152 	4594.705 	5646.935 	5626.905 	6248.413 	7153.477 	9024.240 	10075.120 
A,FC_OTH_HH_E_SC,TOTAL,TJ,GE	: 	: 	: 	: 	: 	: 	176.890 	184.003 	190.080 	192.240 	153.360 	161.505 
A,FC_OTH_HH_E_SC,TOTAL,TJ,HR	1477.426 	1893.497 	1949.161 	1562.473 	1212.289 	1859.639 	1535.516 	1825.228 	1859.399 	1860.658 	1821.981 	1977.139 
A,FC_OTH_HH_E_SC,TOTAL,TJ,HU	: 	: 	: 	: 	: 	270.965 	273.676 	313.160 	419.069 	569.401 	316.318 	844.718 
A,FC_OTH_HH_E_SC,TOTAL,TJ,IT	: 	: 	: 	: 	: 	11346.577 	7877.880 	11635.175 	8960.371 	11038.450 	8629.207 	10470.691 
A,FC_OTH_HH_E_SC,TOTAL,TJ,LT	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_SC,TOTAL,TJ,LU	45.040 	49.122 	55.429 	61.142 	65.246 	72.745 	74.185 	66.596 	79.862 	87.811 	96.062 	98.536 
A,FC_OTH_HH_E_SC,TOTAL,TJ,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_SC,TOTAL,TJ,MD	: 	: 	: 	: 	: 	: 	: 	30.931 	31.046 	31.594 	32.710 	34.506 
A,FC_OTH_HH_E_SC,TOTAL,TJ,MK	459.360 	443.520 	425.880 	429.120 	411.840 	427.680 	433.800 	419.774 	416.808 	523.440 	529.920 	547.104 
A,FC_OTH_HH_E_SC,TOTAL,TJ,MT	: 	: 	: 	: 	: 	367.286 	358.330 	501.318 	440.442 	497.797 	555.509 	845.028 
A,FC_OTH_HH_E_SC,TOTAL,TJ,NL	271.984 	346.867 	420.696 	490.626 	569.052 	647.478 	725.904 	804.330 	882.756 	966.456 	1050.156 	1133.856 
A,FC_OTH_HH_E_SC,TOTAL,TJ,NO	165.600 	165.600 	169.200 	172.800 	172.800 	176.400 	177.725 	178.308 	179.320 	176.951 	187.200 	177.311 
A,FC_OTH_HH_E_SC,TOTAL,TJ,PL	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_SC,TOTAL,TJ,PT	1150.142 	1089.158 	1021.522 	975.269 	943.668 	948.341 	1027.462 	997.128 	1046.470 	1047.262 	1081.555 	1130.818 
A,FC_OTH_HH_E_SC,TOTAL,TJ,RO	: 	: 	: 	: 	: 	988.999 	986.724 	1030.064 	1045.044 	1061.759 	1113.725 	1164.787 
A,FC_OTH_HH_E_SC,TOTAL,TJ,RS	633.600 	633.600 	626.400 	612.000 	597.600 	608.400 	601.200 	596.808 	579.510 	576.295 	592.625 	599.472 
A,FC_OTH_HH_E_SC,TOTAL,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_SC,TOTAL,TJ,SI	169.560 	173.110 	276.419 	267.689 	105.466 	326.725 	196.538 	326.502 	248.785 	335.725 	247.450 	432.976 
A,FC_OTH_HH_E_SC,TOTAL,TJ,SK	: 	: 	: 	: 	: 	118.692 	120.132 	122.904 	133.560 	133.920 	140.760 	136.800 
A,FC_OTH_HH_E_SC,TOTAL,TJ,UA	: 	: 	: 	: 	: 	: 	2069.280 	2386.476 	2972.628 	3523.799 	: 	: 
A,FC_OTH_HH_E_SC,TOTAL,TJ,XK	: 	: 	: 	: 	: 	: 	: 	841.241 	864.954 	928.267 	1012.770 	1290.859 
A,FC_OTH_HH_E_SH,E7000,GWH,AL	779.693 	763.873 	797.472 	1063.838 	915.883 	872.693 	805.513 	790.325 	847.539 	953.479 	1060.076 	1070.947 
A,FC_OTH_HH_E_SH,E7000,GWH,AT	2529.737 	2539.512 	2737.033 	2739.976 	2580.323 	2550.400 	2506.134 	2528.525 	2520.712 	2576.055 	2529.642 	2849.536 
A,FC_OTH_HH_E_SH,E7000,GWH,BA	: 	: 	: 	: 	56.000 	58.000 	58.000 	58.000 	57.336 	57.837 	58.682 	60.114 
A,FC_OTH_HH_E_SH,E7000,GWH,BE	: 	: 	: 	: 	: 	: 	2227.200 	2133.900 	2142.300 	2198.100 	2040.900 	2577.400 
A,FC_OTH_HH_E_SH,E7000,GWH,BG	1023.069 	1057.272 	1050.101 	1020.938 	1026.073 	1215.845 	1226.011 	1272.221 	1205.933 	1238.678 	1297.196 	1365.403 
A,FC_OTH_HH_E_SH,E7000,GWH,CY	: 	: 	: 	: 	: 	: 	: 	: 	177.890 	230.320 	252.817 	245.350 
A,FC_OTH_HH_E_SH,E7000,GWH,CZ	: 	: 	: 	: 	: 	2061.000 	2508.652 	2691.952 	2698.395 	2873.500 	2890.159 	3546.795 
A,FC_OTH_HH_E_SH,E7000,GWH,DE	11336.000 	9152.200 	8768.000 	9372.958 	9117.711 	8953.724 	8449.841 	8379.137 	7433.608 	7461.621 	7518.134 	8157.840 
A,FC_OTH_HH_E_SH,E7000,GWH,DK	: 	: 	: 	: 	: 	984.167 	1005.754 	955.000 	934.433 	1015.931 	1133.547 	1108.828 
A,FC_OTH_HH_E_SH,E7000,GWH,EA20	: 	: 	: 	: 	: 	: 	: 	: 	85083.923 	85212.945 	81370.917 	95370.966 
A,FC_OTH_HH_E_SH,E7000,GWH,EE	437.030 	417.804 	422.556 	402.898 	375.678 	373.301 	413.267 	419.100 	402.000 	447.120 	431.568 	481.464 
A,FC_OTH_HH_E_SH,E7000,GWH,EL	: 	: 	: 	521.392 	: 	1946.700 	2093.700 	1518.827 	1182.207 	831.620 	1468.841 	1370.870 
A,FC_OTH_HH_E_SH,E7000,GWH,ES	5573.964 	5605.487 	5530.435 	5233.762 	5207.984 	5160.773 	5129.764 	5258.288 	5524.396 	5375.249 	5393.147 	5387.623 
A,FC_OTH_HH_E_SH,E7000,GWH,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	105727.414 	106042.768 	102298.181 	118654.569 
A,FC_OTH_HH_E_SH,E7000,GWH,FI	: 	: 	: 	: 	: 	9375.000 	10450.000 	10638.000 	10885.000 	10298.000 	9703.000 	11283.000 
A,FC_OTH_HH_E_SH,E7000,GWH,FR	63965.598 	45827.628 	55586.131 	60743.129 	44850.249 	48974.989 	54468.313 	51326.926 	48857.027 	49340.996 	44559.021 	54860.659 
A,FC_OTH_HH_E_SH,E7000,GWH,GE	: 	: 	: 	: 	: 	: 	144.860 	154.010 	168.324 	169.800 	177.500 	171.300 
A,FC_OTH_HH_E_SH,E7000,GWH,HR	263.961 	249.023 	244.100 	227.738 	218.000 	243.456 	228.404 	226.069 	242.713 	246.436 	238.396 	258.234 
A,FC_OTH_HH_E_SH,E7000,GWH,HU	: 	: 	: 	: 	: 	398.661 	415.502 	420.948 	397.755 	390.968 	796.111 	1136.000 
A,FC_OTH_HH_E_SH,E7000,GWH,IE	: 	: 	: 	: 	: 	777.456 	776.665 	723.393 	791.372 	765.835 	821.428 	828.908 
A,FC_OTH_HH_E_SH,E7000,GWH,IT	: 	: 	: 	: 	: 	1104.000 	1125.995 	1080.003 	1053.000 	1016.446 	1011.001 	991.207 
A,FC_OTH_HH_E_SH,E7000,GWH,LT	: 	: 	: 	: 	: 	: 	: 	150.400 	161.200 	163.100 	173.500 	221.700 
A,FC_OTH_HH_E_SH,E7000,GWH,LU	177.206 	157.628 	138.282 	191.224 	167.075 	211.909 	205.704 	212.090 	175.210 	149.478 	325.653 	345.596 
A,FC_OTH_HH_E_SH,E7000,GWH,LV	79.666 	72.842 	73.006 	73.294 	71.814 	72.308 	73.705 	68.093 	68.652 	67.726 	72.272 	74.285 
A,FC_OTH_HH_E_SH,E7000,GWH,MD	: 	: 	: 	: 	: 	: 	: 	50.870 	51.057 	51.959 	53.793 	56.747 
A,FC_OTH_HH_E_SH,E7000,GWH,MK	922.600 	1114.700 	1121.200 	907.700 	974.500 	902.951 	875.500 	985.843 	902.951 	1420.200 	1552.200 	1623.848 
A,FC_OTH_HH_E_SH,E7000,GWH,MT	: 	: 	: 	: 	: 	53.367 	62.789 	81.176 	69.931 	72.862 	88.271 	131.340 
A,FC_OTH_HH_E_SH,E7000,GWH,NL	1264.117 	1252.997 	1260.262 	1258.637 	1256.517 	1258.226 	1296.520 	1371.860 	1510.402 	1704.078 	1942.619 	2256.688 
A,FC_OTH_HH_E_SH,E7000,GWH,NO	23773.000 	19898.000 	21883.000 	21885.000 	19694.000 	21193.000 	22245.189 	22479.000 	22607.000 	22307.818 	22058.738 	22353.460 
A,FC_OTH_HH_E_SH,E7000,GWH,PL	: 	: 	: 	: 	0.000 	1300.000 	1305.000 	1305.000 	1305.000 	1305.012 	1362.048 	1389.000 
A,FC_OTH_HH_E_SH,E7000,GWH,PT	595.402 	563.832 	528.818 	504.874 	488.515 	490.934 	531.893 	516.190 	541.733 	542.143 	559.896 	585.398 
A,FC_OTH_HH_E_SH,E7000,GWH,RO	: 	: 	: 	: 	: 	104.077 	103.838 	108.399 	109.975 	111.734 	117.203 	122.576 
A,FC_OTH_HH_E_SH,E7000,GWH,RS	1787.000 	1789.000 	1771.000 	1726.000 	1684.000 	1716.000 	1700.000 	1685.431 	1636.577 	1627.500 	1673.612 	1692.949 
A,FC_OTH_HH_E_SH,E7000,GWH,SE	: 	: 	: 	: 	: 	13539.000 	14936.000 	13814.000 	13992.000 	13894.000 	13331.000 	14615.000 
A,FC_OTH_HH_E_SH,E7000,GWH,SI	342.256 	320.177 	324.963 	342.150 	349.318 	378.194 	392.560 	405.915 	428.570 	492.761 	601.311 	653.469 
A,FC_OTH_HH_E_SH,E7000,GWH,SK	: 	: 	: 	: 	: 	1208.020 	1222.740 	945.300 	916.000 	1233.000 	1639.500 	1810.400 
A,FC_OTH_HH_E_SH,E7000,GWH,UA	: 	: 	: 	: 	: 	: 	754.430 	1860.800 	1898.016 	1834.217 	: 	: 
A,FC_OTH_HH_E_SH,E7000,GWH,UK	29373.621 	20669.465 	20616.356 	19428.744 	18174.931 	18533.223 	19371.105 	17573.204 	18121.013 	: 	: 	: 
A,FC_OTH_HH_E_SH,E7000,GWH,XK	: 	: 	: 	: 	: 	: 	: 	474.625 	488.004 	523.725 	572.466 	690.973 
A,FC_OTH_HH_E_SH,E7000,TJ,AL	2806.895 	2749.943 	2870.899 	3829.817 	3297.179 	3141.695 	2899.847 	2845.170 	3051.140 	3432.524 	3816.274 	3855.409 
A,FC_OTH_HH_E_SH,E7000,TJ,AT	9107.053 	9142.243 	9853.319 	9863.914 	9289.163 	9181.440 	9022.082 	9102.690 	9074.563 	9273.798 	9106.711 	10258.329 
A,FC_OTH_HH_E_SH,E7000,TJ,BA	: 	: 	: 	: 	201.600 	208.800 	208.800 	208.800 	206.410 	208.213 	211.255 	216.410 
A,FC_OTH_HH_E_SH,E7000,TJ,BE	: 	: 	: 	: 	: 	: 	8017.920 	7682.040 	7712.280 	7913.160 	7347.240 	9278.640 
A,FC_OTH_HH_E_SH,E7000,TJ,BG	3683.048 	3806.179 	3780.364 	3675.377 	3693.863 	4377.042 	4413.640 	4579.996 	4341.359 	4459.241 	4669.906 	4915.451 
A,FC_OTH_HH_E_SH,E7000,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	640.404 	829.152 	910.141 	883.260 
A,FC_OTH_HH_E_SH,E7000,TJ,CZ	: 	: 	: 	: 	: 	7419.600 	9031.147 	9691.027 	9714.222 	10344.600 	10404.572 	12768.462 
A,FC_OTH_HH_E_SH,E7000,TJ,DE	40809.600 	32947.920 	31564.800 	33742.649 	32823.760 	32233.406 	30419.428 	30164.893 	26760.989 	26861.836 	27065.282 	29368.224 
A,FC_OTH_HH_E_SH,E7000,TJ,DK	: 	: 	: 	: 	: 	3543.001 	3620.714 	3438.000 	3363.959 	3657.352 	4080.769 	3991.781 
A,FC_OTH_HH_E_SH,E7000,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	306302.123 	306766.602 	292935.300 	343335.479 
A,FC_OTH_HH_E_SH,E7000,TJ,EE	1573.308 	1504.094 	1521.202 	1450.433 	1352.441 	1343.884 	1487.761 	1508.760 	1447.200 	1609.632 	1553.645 	1733.270 
A,FC_OTH_HH_E_SH,E7000,TJ,EL	: 	: 	: 	1877.011 	: 	7008.120 	7537.320 	5467.777 	4255.945 	2993.832 	5287.828 	4935.132 
A,FC_OTH_HH_E_SH,E7000,TJ,ES	20066.271 	20179.754 	19909.567 	18841.543 	18748.742 	18578.782 	18467.152 	18929.838 	19887.824 	19350.895 	19415.329 	19395.441 
A,FC_OTH_HH_E_SH,E7000,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	380618.691 	381753.965 	368273.450 	427156.447 
A,FC_OTH_HH_E_SH,E7000,TJ,FI	: 	: 	: 	: 	: 	33750.000 	37620.000 	38296.800 	39186.000 	37072.800 	34930.800 	40618.800 
A,FC_OTH_HH_E_SH,E7000,TJ,FR	230276.154 	164979.463 	200110.071 	218675.266 	161460.898 	176309.959 	196085.925 	184776.934 	175885.297 	177627.584 	160412.474 	197498.372 
A,FC_OTH_HH_E_SH,E7000,TJ,GE	: 	: 	: 	: 	: 	: 	521.496 	554.436 	605.966 	611.280 	639.000 	616.680 
A,FC_OTH_HH_E_SH,E7000,TJ,HR	950.261 	896.483 	878.761 	819.857 	784.801 	876.440 	822.253 	813.848 	873.768 	887.169 	858.227 	929.643 
A,FC_OTH_HH_E_SH,E7000,TJ,HU	: 	: 	: 	: 	: 	1435.180 	1495.807 	1515.413 	1431.918 	1407.485 	2866.000 	4089.600 
A,FC_OTH_HH_E_SH,E7000,TJ,IE	: 	: 	: 	: 	: 	2798.842 	2795.994 	2604.215 	2848.939 	2757.006 	2957.141 	2984.069 
A,FC_OTH_HH_E_SH,E7000,TJ,IT	: 	: 	: 	: 	: 	3974.400 	4053.582 	3888.011 	3790.800 	3659.206 	3639.604 	3568.344 
A,FC_OTH_HH_E_SH,E7000,TJ,LT	: 	: 	: 	: 	: 	: 	: 	541.440 	580.320 	587.160 	624.600 	798.120 
A,FC_OTH_HH_E_SH,E7000,TJ,LU	637.942 	567.461 	497.815 	688.406 	601.470 	762.872 	740.534 	763.524 	630.756 	538.121 	1172.351 	1244.146 
A,FC_OTH_HH_E_SH,E7000,TJ,LV	286.798 	262.231 	262.822 	263.858 	258.530 	260.309 	265.338 	245.135 	247.147 	243.814 	260.179 	267.426 
A,FC_OTH_HH_E_SH,E7000,TJ,MD	: 	: 	: 	: 	: 	: 	: 	183.132 	183.805 	187.052 	193.655 	204.289 
A,FC_OTH_HH_E_SH,E7000,TJ,MK	3321.360 	4012.920 	4036.320 	3267.720 	3508.200 	3250.624 	3151.800 	3549.035 	3250.624 	5112.720 	5587.920 	5845.854 
A,FC_OTH_HH_E_SH,E7000,TJ,MT	: 	: 	: 	: 	: 	192.121 	226.040 	292.234 	251.752 	262.303 	317.776 	472.824 
A,FC_OTH_HH_E_SH,E7000,TJ,NL	4550.821 	4510.789 	4536.943 	4531.093 	4523.461 	4529.614 	4667.470 	4938.698 	5437.449 	6134.680 	6993.428 	8124.078 
A,FC_OTH_HH_E_SH,E7000,TJ,NO	85582.800 	71632.800 	78778.800 	78786.000 	70898.400 	76294.800 	80082.680 	80924.400 	81385.200 	80308.145 	79411.457 	80472.456 
A,FC_OTH_HH_E_SH,E7000,TJ,PL	: 	: 	: 	: 	0.000 	4680.000 	4698.000 	4698.000 	4698.000 	4698.043 	4903.373 	5000.400 
A,FC_OTH_HH_E_SH,E7000,TJ,PT	2143.447 	2029.795 	1903.745 	1817.546 	1758.654 	1767.362 	1914.815 	1858.284 	1950.239 	1951.715 	2015.626 	2107.433 
A,FC_OTH_HH_E_SH,E7000,TJ,RO	: 	: 	: 	: 	: 	374.677 	373.817 	390.236 	395.910 	402.242 	421.931 	441.275 
A,FC_OTH_HH_E_SH,E7000,TJ,RS	6433.200 	6440.400 	6375.600 	6213.600 	6062.400 	6177.600 	6120.000 	6067.552 	5891.677 	5859.000 	6025.003 	6094.616 
A,FC_OTH_HH_E_SH,E7000,TJ,SE	: 	: 	: 	: 	: 	48740.400 	53769.600 	49730.400 	50371.200 	50018.400 	47991.600 	52614.000 
A,FC_OTH_HH_E_SH,E7000,TJ,SI	1232.122 	1152.637 	1169.867 	1231.740 	1257.545 	1361.498 	1413.216 	1461.294 	1542.852 	1773.940 	2164.720 	2352.488 
A,FC_OTH_HH_E_SH,E7000,TJ,SK	: 	: 	: 	: 	: 	4348.872 	4401.864 	3403.080 	3297.600 	4438.800 	5902.200 	6517.440 
A,FC_OTH_HH_E_SH,E7000,TJ,UA	: 	: 	: 	: 	: 	: 	2715.948 	6698.880 	6832.858 	6603.181 	: 	: 
A,FC_OTH_HH_E_SH,E7000,TJ,UK	105745.036 	74410.074 	74218.882 	69943.478 	65429.752 	66719.603 	69735.978 	63263.534 	65235.647 	: 	: 	: 
A,FC_OTH_HH_E_SH,E7000,TJ,XK	: 	: 	: 	: 	: 	: 	: 	1708.650 	1756.814 	1885.410 	2060.878 	2487.503 
A,FC_OTH_HH_E_SH,G3000,TJ,AT	57727.031 	50091.732 	51253.496 	52221.542 	44451.169 	49342.061 	55202.002 	53936.175 	49285.625 	52792.211 	52482.020 	60011.313 
A,FC_OTH_HH_E_SH,G3000,TJ,BA	: 	: 	: 	: 	791.100 	976.500 	1017.000 	1111.500 	1059.498 	1141.143 	1195.574 	1359.499 
A,FC_OTH_HH_E_SH,G3000,TJ,BE	: 	: 	: 	: 	: 	: 	118047.420 	115222.950 	115262.460 	114358.590 	106467.120 	128511.630 
A,FC_OTH_HH_E_SH,G3000,TJ,BG	1709.820 	1940.004 	1852.236 	1558.296 	1566.576 	1712.121 	1953.626 	2321.166 	2608.553 	2637.635 	3288.290 	3942.254 
A,FC_OTH_HH_E_SH,G3000,TJ,CZ	: 	: 	: 	: 	: 	47627.100 	54688.992 	55398.746 	51038.226 	49363.439 	51458.557 	57840.767 
A,FC_OTH_HH_E_SH,G3000,TJ,DE	840518.703 	649373.117 	725012.735 	768904.687 	609351.342 	670193.984 	751759.625 	720706.648 	735319.293 	733740.789 	712959.114 	823836.265 
A,FC_OTH_HH_E_SH,G3000,TJ,DK	: 	: 	: 	: 	: 	18245.000 	19134.336 	17890.000 	18614.788 	18640.972 	18177.276 	17664.944 
A,FC_OTH_HH_E_SH,G3000,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	2217013.729 	2192134.018 	2118170.245 	2396798.153 
A,FC_OTH_HH_E_SH,G3000,TJ,EE	1684.022 	1585.118 	1697.210 	1603.580 	1601.602 	1512.588 	1775.015 	1695.892 	1686.600 	1771.639 	1724.244 	1849.523 
A,FC_OTH_HH_E_SH,G3000,TJ,EL	: 	: 	: 	9572.038 	: 	14369.310 	12845.970 	14490.595 	12094.036 	15515.679 	17223.757 	20643.420 
A,FC_OTH_HH_E_SH,G3000,TJ,ES	82506.908 	66161.346 	68052.025 	61927.069 	60003.018 	64340.321 	64670.863 	64446.778 	70852.829 	67037.130 	67372.442 	70478.516 
A,FC_OTH_HH_E_SH,G3000,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	2530005.716 	2503021.468 	2449879.671 	2776209.647 
A,FC_OTH_HH_E_SH,G3000,TJ,FI	: 	: 	: 	: 	: 	846.900 	882.000 	859.500 	795.600 	886.500 	779.400 	949.500 
A,FC_OTH_HH_E_SH,G3000,TJ,FR	496488.060 	432409.121 	496001.962 	520623.718 	370440.250 	405837.842 	445008.362 	428744.889 	399610.386 	391422.108 	364378.289 	413465.609 
A,FC_OTH_HH_E_SH,G3000,TJ,GE	: 	: 	: 	: 	: 	: 	16463.700 	18698.490 	18155.565 	20867.351 	24417.450 	24226.190 
A,FC_OTH_HH_E_SH,G3000,TJ,HR	18381.022 	16764.286 	15509.292 	14679.355 	12794.546 	13562.957 	14693.100 	14734.703 	14374.083 	14475.536 	15492.785 	16771.020 
A,FC_OTH_HH_E_SH,G3000,TJ,HU	: 	: 	: 	: 	: 	89315.705 	97222.958 	103918.550 	98405.314 	96839.860 	105541.000 	118246.747 
A,FC_OTH_HH_E_SH,G3000,TJ,IE	: 	: 	: 	: 	: 	16686.122 	16922.884 	16251.888 	18042.747 	17493.756 	17446.473 	17601.389 
A,FC_OTH_HH_E_SH,G3000,TJ,IT	: 	: 	: 	: 	: 	549477.709 	553097.928 	554696.357 	521182.170 	514048.670 	503503.205 	543658.837 
A,FC_OTH_HH_E_SH,G3000,TJ,LT	: 	: 	: 	: 	: 	: 	: 	4211.100 	4545.000 	4491.990 	4913.010 	6131.970 
A,FC_OTH_HH_E_SH,G3000,TJ,LU	8731.762 	8213.105 	7331.630 	8007.144 	7693.967 	8183.957 	8747.367 	9843.197 	9024.495 	9101.994 	9542.894 	8787.106 
A,FC_OTH_HH_E_SH,G3000,TJ,LV	2716.605 	2332.274 	2331.804 	2220.117 	2212.140 	2141.280 	2321.950 	2430.765 	2601.807 	2417.335 	2391.986 	2520.084 
A,FC_OTH_HH_E_SH,G3000,TJ,MD	: 	: 	: 	: 	: 	: 	: 	5476.471 	6275.254 	6308.188 	7011.305 	8365.262 
A,FC_OTH_HH_E_SH,G3000,TJ,MK	0.000 	0.000 	0.000 	0.377 	1.688 	7.742 	3.852 	6.300 	8.100 	7.560 	7.485 	7.486 
A,FC_OTH_HH_E_SH,G3000,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_SH,G3000,TJ,NL	339897.600 	250148.100 	271537.650 	292691.700 	201555.600 	219233.673 	231295.880 	222430.988 	220616.566 	210870.724 	199155.212 	236211.370 
A,FC_OTH_HH_E_SH,G3000,TJ,NO	165.859 	138.364 	148.447 	155.470 	159.033 	140.561 	150.893 	134.717 	134.334 	64.808 	65.519 	64.205 
A,FC_OTH_HH_E_SH,G3000,TJ,PL	: 	: 	: 	: 	0.000 	70200.000 	78609.600 	82539.790 	79678.820 	81408.454 	86039.192 	102267.878 
A,FC_OTH_HH_E_SH,G3000,TJ,PT	701.064 	604.850 	604.447 	573.804 	605.254 	616.392 	571.687 	587.866 	640.282 	666.439 	688.010 	672.336 
A,FC_OTH_HH_E_SH,G3000,TJ,RO	: 	: 	: 	: 	: 	54969.532 	56068.614 	59342.111 	61611.286 	61390.490 	66628.211 	78575.905 
A,FC_OTH_HH_E_SH,G3000,TJ,RS	9063.900 	8257.500 	7564.500 	6768.000 	5544.000 	5878.800 	6525.000 	7433.346 	7556.321 	7902.669 	9383.600 	11510.582 
A,FC_OTH_HH_E_SH,G3000,TJ,SE	: 	: 	: 	: 	: 	900.000 	952.200 	1150.200 	1035.000 	606.600 	576.900 	873.000 
A,FC_OTH_HH_E_SH,G3000,TJ,SI	3685.313 	3647.249 	3771.612 	3668.509 	2649.562 	3258.427 	3680.402 	3778.730 	3409.619 	3180.558 	3155.214 	3485.555 
A,FC_OTH_HH_E_SH,G3000,TJ,SK	: 	: 	: 	: 	: 	35391.339 	35977.032 	38765.943 	37670.130 	37862.370 	38495.070 	41212.710 
A,FC_OTH_HH_E_SH,G3000,TJ,UA	: 	: 	: 	: 	: 	: 	234059.850 	194661.079 	212808.003 	164574.260 	: 	: 
A,FC_OTH_HH_E_SH,G3000,TJ,UK	1014531.543 	742962.997 	837987.323 	830585.661 	678919.638 	715915.418 	737336.625 	722579.655 	756542.321 	: 	: 	: 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,AT	64141.145 	55657.480 	56948.329 	58023.936 	49390.188 	54824.512 	61335.558 	59929.083 	54761.806 	58658.012 	58313.356 	66679.237 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,BA	: 	: 	: 	: 	879.000 	1085.000 	1130.000 	1235.000 	1177.220 	1267.937 	1328.416 	1510.554 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,BE	: 	: 	: 	: 	: 	: 	131163.800 	128025.500 	128069.400 	127065.100 	118296.800 	142790.700 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,BG	1899.800 	2155.560 	2058.040 	1731.440 	1740.640 	1902.357 	2170.695 	2579.073 	2898.392 	2930.706 	3653.656 	4380.282 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,CZ	: 	: 	: 	: 	: 	52919.000 	60765.547 	61554.162 	56709.140 	54848.265 	57176.174 	64267.519 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,DE	933909.670 	721525.685 	805569.705 	854338.541 	677057.047 	744659.982 	835288.472 	800785.164 	817021.437 	815267.543 	792176.793 	915373.628 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,DK	: 	: 	: 	: 	: 	20272.222 	21260.373 	19877.778 	20683.098 	20712.191 	20196.973 	19627.715 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,EA20	: 	: 	: 	: 	: 	: 	: 	: 	2463348.588 	2435704.464 	2353522.495 	2663109.059 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,EE	1871.136 	1761.242 	1885.789 	1781.755 	1779.558 	1680.653 	1972.239 	1884.324 	1874.000 	1968.488 	1915.827 	2055.026 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,EL	: 	: 	: 	10635.598 	: 	15965.900 	14273.300 	16100.661 	13437.818 	17239.643 	19137.508 	22937.133 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,ES	91674.342 	73512.607 	75613.361 	68807.854 	66670.020 	71489.245 	71856.514 	71607.531 	78725.365 	74485.699 	74858.269 	78309.462 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	2811117.462 	2781134.964 	2722088.524 	3084677.386 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,FI	: 	: 	: 	: 	: 	941.000 	980.000 	955.000 	884.000 	985.000 	866.000 	1055.000 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,FR	551653.400 	480454.579 	551113.291 	578470.797 	411600.277 	450930.935 	494453.736 	476383.210 	444011.540 	434913.453 	404864.765 	459406.232 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,GE	: 	: 	: 	: 	: 	: 	18293.000 	20776.100 	20172.850 	23185.946 	27130.500 	26917.988 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,HR	20423.358 	18626.985 	17232.547 	16310.395 	14216.163 	15069.952 	16325.667 	16371.892 	15971.204 	16083.929 	17214.205 	18634.466 
A,FC_OTH_HH_E_SH,G3000,TJ_GCV,HU	: 	: 	: 	: 	: 	99239.672 	108025.509 	115465.056 	109339.238 	107599.844 	117267.778 	131385.274 
